GR,RHOB,ILD,SP,NPHI
64.705703735,2.3241999149,2.5241000652,-4.404300213,47.860198975
62.660499573,2.3536999226,2.0343000889,-4.738299847,48.57559967
61.20059967,2.3891000748,1.8224999905,-5.175300121,48.001800537
60.460899353,2.4212999344,1.7024999857,-5.987299919,43.053501129
61.144699097,2.421200037,1.6843999624,-6.715799809,41.742801666
61.751598358,2.407900095,1.7482999563,-7.082499981,40.98910141
62.587501526,2.4038999081,2.2137999535,-8.366999626,43.777099609
64.222900391,2.4214000702,2.4054999352,-9.899499893,43.769199371
60.809200287,2.446199894,2.281899929,-12.63210011,41.807201385
52.52299881,2.464799881,2.1424999237,-15.89209938,35.316299438
43.750499725,2.4958000183,2.260299921,-20.02260017,27.152399063
38.471401215,2.5348000526,2.530299902,-23.66609955,17.582300186
39.313899994,2.5446000099,3.4744000435,-27.37389946,12.443799973
41.800598145,2.5097000599,5.7466001511,-30.61829948,11.325300217
44.384799957,2.448800087,10.709300041,-33.28969955,12.002099991
44.543300629,2.4284000397,15.55189991,-34.90859985,13.987500191
41.538700104,2.4314000607,12.796999931,-35.06000137,14.363300323
39.240001678,2.46510005,9.5769996643,-34.83250046,14.652299881
38.117500305,2.4644999504,8.5207996368,-34.55379868,15.518099785
40.054599762,2.4551999569,8.2216997147,-34.21500015,16.237100601
41.489898682,2.427200079,8.4275999069,-33.81370163,17.015699387
40.961799622,2.4277000427,7.9173002243,-33.58000183,17.001899719
36.838699341,2.4221000671,7.2459001541,-33.73500061,17.57349968
31.389099121,2.4324998856,6.8006000519,-34.06620026,15.684100151
28.688800812,2.4577999115,6.8545999527,-34.69739914,11.596300125
30.121700287,2.5106999874,7.9411997795,-34.89369965,6.8138999939
30.445100784,2.5736999512,11.596099854,-34.64749908,5.2901000977
28.570899963,2.5773999691,20.127599716,-34.05009842,6.8220000267
25.73290062,2.5456998348,24.121500015,-33.13759995,9.7826004028
23.781099319,2.480700016,17.591600418,-32.71749878,12.726599693
23.999000549,2.4158000946,10.546500206,-32.54380035,14.336400032
24.128299713,2.3538000584,7.0666999817,-32.07130051,15.343999863
25.036800385,2.3192999363,5.4559998512,-31.5712986,15.475299835
24.836799622,2.3203001022,4.789899826,-31.04260063,15.845000267
21.469900131,2.3320000172,4.6343998909,-30.88500023,15.570799828
20.774799347,2.3359999657,4.7376999855,-30.44379997,15.986300468
21.331300735,2.3285000324,4.7982997894,-29.98940086,15.634599686
24.757799149,2.3271999359,4.7438998222,-29.92440033,15.593600273
25.420900345,2.3324999809,4.7388000488,-29.99370003,15.090499878
23.390600204,2.3389999866,4.9071998596,-30.20120049,15.541099548
22.046699524,2.3469998837,4.954199791,-30.56369972,15.503800392
21.485399246,2.3455998898,4.8248000145,-30.46439934,14.300900459
23.256299973,2.3334000111,4.73939991,-30.63999939,10.75510025
22.713399887,2.3266000748,4.7442998886,-31.20240021,8.0860004425
21.849700928,2.3440999985,4.8255000114,-30.21509933,7.8179001808
21.666099548,2.4033000469,5.3278999329,-31.5048027,9.7383003235
22.619499207,2.472700119,7.078400135,-30.47480011,11.651200294
24.648000717,2.5090000629,10.323900223,-31.53919792,12.60130024
25.535100937,2.4751999378,12.922200203,-31.88500214,13.681500435
27.04929924,2.4221999645,10.933099747,-32.33739853,14.762599945
26.166099548,2.3659999371,7.396900177,-30.19029999,15.063799858
26.645900726,2.3424999714,5.5648999214,-31.4659996,14.761099815
24.172100067,2.3375000954,5.2796998024,-31.65129852,14.402500153
24.233400345,2.3434998989,5.4018001556,-31.45499992,14.201100349
22.781900406,2.3438999653,5.3358998299,-31.55250168,14.044300079
22.485799789,2.334800005,5.2923002243,-31.50499916,13.87349987
22.560600281,2.3331999779,5.5360999107,-32.41989899,13.807800293
23.231300354,2.328799963,5.5006999969,-32.67250061,13.748000145
24.417299271,2.3296999931,5.3586001396,-32.77370071,13.871100426
23.311899185,2.3315999508,5.3106999397,-33.15499878,14.182800293
21.485399246,2.351099968,5.2102999687,-33.01499939,15.501399994
20.080499649,2.3605000973,5.3646998405,-32.82749939,15.899200439
19.981500626,2.3678998947,5.3281998634,-33.01369858,16.368999481
20.974199295,2.3550000191,5.3274002075,-33.00249863,15.946000099
21.953500748,2.3552999496,5.1817002296,-32.85630035,16.137399673
23.579900742,2.3554999828,4.8832998276,-32.55630112,16.480400085
24.911399841,2.3554999828,4.8073000908,-32.10010147,16.929599762
31.066699982,2.3552000523,4.8189001083,-31.45879936,16.156400681
45.880500793,2.3608000278,4.9734997749,-30.57259941,15.288599968
69.208099365,2.4112999439,4.9584999084,-29.80990028,16.328300476
90.729797363,2.4788999557,4.9604997635,-27.33530045,19.271099091
101.49610138,2.5562000275,5.2736001015,-27.5848999,21.966899872
99.392601013,2.5480999947,5.8558998108,-26.38890076,23.133199692
92.636802673,2.5201001167,6.3134999275,-25.47640038,23.927200317
91.085800171,2.486000061,6.160900116,-24.90320015,24.309099197
90.983596802,2.4758000374,5.5138998032,-23.78140068,24.323699951
90.6536026,2.4677000046,5.0233001709,-23.17009926,25.361200333
89.236999512,2.468100071,4.8192000389,-21.91769981,26.888999939
89.383102417,2.4649000168,4.6187000275,-20.51860046,28.68460083
91.413101196,2.4637999535,4.3937001228,-18.88269997,28.473400116
91.277099609,2.4688999653,4.2944002151,-16.56529999,27.080900192
86.093696594,2.4713997841,4.2943000793,-18.50219917,26.291400909
83.585601807,2.4658999443,4.1753997803,-19.21929932,26.91230011
78.45300293,2.4662001133,4.048500061,-20.05610085,27.333900452
77.081802368,2.4519000053,4.1019001007,-21.27479935,27.036699295
75.318397522,2.445100069,4.3884000778,-22.95599937,25.850099564
78.169502258,2.4321000576,4.4896998405,-24.20079994,25.186199188
79.737602234,2.4512999058,4.4548001289,-24.55559921,24.516899109
82.136901855,2.4649000168,4.4983000755,-24.8512001,24.573799133
86.913696289,2.4737999439,4.4794998169,-24.58749962,25.396099091
93.061698914,2.4870998859,4.2435002327,-24.34690094,26.090099335
97.903198242,2.4974000454,4.0906000137,-24.35689926,25.42440033
100.77500153,2.4823999405,4.2512001991,-24.86240005,25.270399094
103.43560028,2.445100069,4.2378001213,-25.79739952,23.964099884
99.458702087,2.4123001099,4.4931998253,-26.36370087,24.189300537
92.793899536,2.4191000462,4.3687000275,-26.98130035,23.734399796
91.854797363,2.4219999313,4.3986001015,-27.59180069,24.250999451
92.050300598,2.4335000515,4.05919981,-27.7269001,23.602300644
93.008102417,2.4165999889,4.0746998787,-27.74869919,23.420600891
91.663299561,2.4230000973,4.1704998016,-27.86499977,22.46680069
93.752700806,2.4360001087,4.2712001801,-27.97559929,23.157300949
93.833900452,2.4432001114,4.1701002121,-28.15690041,23.46680069
92.282699585,2.4179999828,4.2245998383,-29.06299973,23.880899429
88.663002014,2.3877000809,4.4326000214,-30.24729919,24.492700577
84.780502319,2.3770000935,4.3176999092,-31.86730003,24.733100891
82.255302429,2.3854000568,4.3492999077,-33.37979889,24.541999817
81.810997009,2.3976998329,4.3998999596,-32.81010056,23.226999283
82.881401062,2.4179999828,4.483300209,-33.78490067,22.311100006
84.07610321,2.4598999023,4.5103998184,-33.30009842,22.325399399
90.684700012,2.4942998886,4.32310009,-33.50880051,21.854700089
96.086502075,2.5155000687,4.3717999458,-31.66279984,22.011100769
98.931503296,2.5144000053,4.3527002335,-30.55139923,21.85779953
98.506599426,2.5162000656,4.3625001907,-30.13820076,22.558099747
99.171600342,2.5092000961,4.728000164,-31.01490021,22.340400696
100.68250275,2.5122001171,4.9872999191,-32.7322998,21.873800278
99.655197144,2.5039000511,5.0602998734,-32.99000168,20.869600296
97.722099304,2.4967000484,4.8965001106,-34.83969879,20.253599167
99.873001099,2.4827001095,4.7477998734,-32.4416008,19.581199646
98.604202271,2.4744999409,4.7768998146,-31.41359901,20.266599655
99.087402344,2.4683001041,4.7456998825,-30.22270012,21.316099167
95.324996948,2.4623000622,4.6515002251,-30.61370087,22.791599274
94.704803467,2.4690001011,4.6722998619,-31.08740044,22.3227005
92.056602478,2.475399971,4.9043002129,-31.98739815,22.326400757
83.304901123,2.4711000919,5.1227998734,-32.72370148,22.296199799
65.774803162,2.4676001072,5.2558999062,-33.52859879,20.561000824
49.177700043,2.4426999092,5.2203001976,-34.16870117,15.682800293
40.687198639,2.4356000423,5.5131998062,-34.73619843,10.879099846
45.525798798,2.4493000507,6.7035999298,-34.63750076,10.059900284
54.00579834,2.4711999893,7.9217000008,-33.10150146,12.649499893
59.410301208,2.4426999092,7.7284002304,-32.53760147,16.533399582
62.623001099,2.396600008,6.9251999855,-33.64979935,18.847700119
63.391799927,2.3496999741,5.9464998245,-31.79530144,20.178199768
53.807598114,2.3320000172,4.9805998802,-32.19990158,19.346200943
41.154201508,2.3241000175,4.6746997833,-31.67510033,19.460100174
29.438699722,2.351099968,4.769299984,-31.29439735,19.535299301
29.67950058,2.3843998909,5.1800999641,-31.23690033,20.355100632
33.295398712,2.4042999744,5.7725000381,-31.24869919,20.54129982
34.298698425,2.4017000198,5.9734997749,-31.68119812,20.376600266
35.654998779,2.3914999962,6.2053999901,-32.86859894,19.117700577
35.848400116,2.3731000423,6.2232999802,-34.54980087,17.927200317
37.274799347,2.3429999352,5.8130998611,-35.89479828,17.158899307
36.364700317,2.3282999992,4.8269000053,-34.16030121,17.170999527
36.113601685,2.3029999733,4.0353999138,-36.5583992,17.082799911
35.21390152,2.2832999229,3.5504999161,-36.95370102,16.953899384
35.607601166,2.2546999454,3.3919999599,-37.05500031,16.934099197
34.586200714,2.2569999695,3.3982000351,-36.88999939,16.820400238
34.418598175,2.2726998329,3.5592999458,-36.61629868,16.374099731
34.190700531,2.2967000008,3.7683999538,-36.33499908,14.921899796
33.983200073,2.3159000874,3.8656001091,-35.91009903,14.408499718
33.571998596,2.3438999653,3.8338000774,-35.70190048,14.373800278
34.734699249,2.3645000458,4.0862002373,-35.51440048,16.601900101
35.623600006,2.3554000854,4.9854001999,-33.88460159,17.18350029
36.625198364,2.3434000015,5.7126002312,-35.36539841,17.791200638
38.679100037,2.3157000542,5.7540001869,-35.21149826,17.222099304
46.834098816,2.3217999935,5.4050002098,-34.89899826,17.818599701
55.490398407,2.3248000145,4.8756999969,-34.44229889,17.534599304
63.41109848,2.331099987,4.6072998047,-34.06010056,18.093799591
65.817596436,2.3282001019,4.61439991,-33.45429993,17.527099609
65.896499634,2.3269999027,4.7383999825,-33.03120041,17.426399231
62.53730011,2.3345000744,4.9196000099,-30.57690048,17.387300491
60.01499939,2.3461000919,5.0321002007,-31.19709969,17.83370018
62.683898926,2.3603000641,5.054500103,-29.82329941,17.807699203
71.114196777,2.3801999092,5.2926998138,-28.27519989,17.202100754
80.16230011,2.391299963,6.0858998299,-26.39660072,17.315799713
86.581703186,2.4077999592,7.0680999756,-24.51919937,17.7310009
87.967300415,2.4381999969,7.815199852,-21.25959969,17.609399796
85.847099304,2.4712998867,8.2037000656,-21.04330063,16.870700836
83.182601929,2.4867999554,7.8013000488,-19.82060051,16.933200836
83.360099792,2.5016999245,6.7758002281,-20.09379959,16.951499939
83.726097107,2.4921998978,6.298500061,-19.4326992,17.042100906
85.550498962,2.4823000431,6.8731999397,-20.5,17.227600098
85.086303711,2.4753000736,8.119099617,-20.36300087,18.318500519
83.427001953,2.4958999157,8.0403003693,-20.08410072,19.450500488
81.947998047,2.510999918,7.8446998596,-19.6298008,20.513399124
83.018600464,2.4958000183,7.7361001968,-19.18989944,19.972200394
86.734703064,2.4773001671,7.7509999275,-18.89660072,19.426000595
86.67099762,2.470400095,7.7638001442,-18.09589958,19.328399658
85.241600037,2.4818999767,7.6508002281,-17.42550087,18.737800598
82.078102112,2.4879000187,7.6294999123,-17.51919937,19.125600815
82.808601379,2.4876999855,7.5622000694,-17.27160072,19.959199905
78.649299622,2.4781000614,7.6918997765,-16.64419937,21.366500854
78.166999817,2.443100214,7.5373001099,-15.8725996,24.210800171
71.052902222,2.4270000458,7.5155000687,-15.4375,21.987699509
66.328697205,2.4075000286,7.304599762,-14.87979984,19.529800415
61.649101257,2.4244000912,6.8190999031,-14.79269981,16.394699097
59.036399841,2.4277000427,7.2534999847,-15.38759995,17.631599426
58.771999359,2.4296998978,7.9223999977,-16.23080063,18.515699387
57.345001221,2.4296000004,7.9566001892,-16.39780045,17.018499374
58.668399811,2.4065001011,8.5663003922,-17.64660072,14.09679985
59.344299316,2.3856999874,8.8262996674,-18.4423008,12.757800102
65.46269989,2.3775999546,10.401399612,-18.48559952,12.42539978
71.132202148,2.3824000359,8.6779003143,-18.68630028,13.639200211
80.064903259,2.4256999493,5.8480000496,-18.42910004,15.130800247
83.471298218,2.4251000881,4.0236001015,-17.29540062,15.963399887
87.517402649,2.4330000877,3.5374999046,-17.05890083,16.129600525
89.372001648,2.4117999077,3.6210000515,-16.75839996,16.588499069
86.903900146,2.407900095,3.8380999565,-16.24399948,18.919000626
82.082901001,2.4021999836,3.8343999386,-15.43869972,22.507400513
80.406600952,2.3947999477,3.790899992,-14.33650017,26.993499756
80.982299805,2.3905000687,3.782900095,-10.55669975,32.246700287
82.153198242,2.3866999149,3.7945001125,-10.11299992,36.152500153
80.753303528,2.4082999229,3.7997999191,-8.911700249,37.765300751
81.476303101,2.4347000122,3.7867999077,-8.091300011,36.373901367
82.304100037,2.4519000053,3.7767000198,-7.310100079,34.618400574
84.811897278,2.4528000355,3.7681000233,-4.480800152,34.608600616
87.417098999,2.44810009,3.7906999588,-4.581699848,34.607200623
85.590698242,2.4525001049,3.8252000809,-3.693500042,34.384300232
81.065002441,2.4502000809,3.7658998966,-2.874200106,33.637500763
78.669502258,2.4590001106,3.7323000431,-2.985599995,33.952999115
81.844398499,2.4433000088,3.8224999905,-1.269199967,33.249099731
82.98840332,2.4214000702,3.7634000778,-3.115400076,31.742700577
83.956596375,2.3914999962,3.7672998905,-3.367799997,32.649799347
85.340103149,2.3963999748,3.8146998882,-3.144200087,32.50799942
86.426399231,2.4037001133,3.7936000824,-1.163499951,34.779201508
85.67489624,2.4028000832,3.8459999561,-2.060100079,35.141899109
84.390296936,2.3808000088,3.7743999958,-1.751799941,35.837799072
83.243103027,2.3815999031,3.7288000584,-1.466300011,35.971199036
86.383399963,2.397300005,3.8241000175,-1.517400026,35.974399567
88.148696899,2.429199934,3.8612999916,-1.537899971,37.731899261
91.085899353,2.4319999218,3.7950000763,-1.40929997,35.609298706
88.5727005,2.4063000679,3.7235000134,-1.232599974,34.872299194
86.793296814,2.3728001118,3.7595000267,-1.016800046,32.961799622
84.536697388,2.3571000099,3.844700098,0.5,34.90719986
86.144203186,2.3664000034,3.8164000511,-1.386999965,34.671699524
88.063400269,2.3989999294,3.8250000477,-1.576300025,34.04019928
90.536399841,2.4210000038,3.8194999695,-1.830600023,31.93350029
90.297698975,2.4346001148,3.8073999882,-1.613600016,33.802200317
88.36869812,2.4353001118,3.7386000156,-1.622599959,35.487701416
86.285499573,2.4300999641,3.8680999279,-1.740399957,38.160598755
81.181503296,2.3975999355,3.8306999207,-0.596199989,37.510101318
82.013496399,2.3687996864,3.4323000908,-0.269199997,37.183998108
79.957298279,2.3573000431,3.1164000034,-0.985599935,36.403598785
81.231399536,2.3735001087,3.0497999191,-1.003600001,35.776901245
81.27230072,2.3728001118,3.0383000374,-0.769200027,36.35200119
86.789703369,2.3657999039,3.0116999149,0.8654000163,36.108600616
86.370201111,2.3654000759,2.9674999714,0.0120000001,37.774200439
90.320899963,2.3694999218,2.9377000332,0.0738999993,38.349899292
85.547698975,2.3824000359,2.9209001064,-0.0006,38.424499512
84.634399414,2.3959999084,2.9556000233,0.2084999979,36.706199646
76.116600037,2.4072999954,2.8710000515,0.421299994,36.378601074
76.138496399,2.4065999985,2.904599905,0.3797999918,36.147701263
77.677597046,2.4096999168,2.7839999199,-0.778800011,37.107299805
79.95400238,2.4061000347,2.8717000484,-0.737900019,39.537998199
81.497596741,2.3975999355,2.929899931,-0.459699988,39.435199738
81.312103271,2.406899929,2.852699995,-0.653800011,38.540298462
80.711997986,2.4384999275,2.9035999775,-0.578100026,38.385700226
79.041496277,2.4732000828,2.826100111,-0.591899991,40.369800568
82.353401184,2.4614999294,2.8338000774,-0.507200003,40.590000153
87.084098816,2.4463999271,2.9630000591,0.5386999846,37.965499878
90.211502075,2.4440000057,2.9505999088,-0.139400005,36.84859848
89.082000732,2.4540998936,3.1268000603,-0.275200009,37.975101471
87.0,2.4528999329,3.4124999046,-0.483200014,38.896400452
87.409301758,2.4444000721,3.5088999271,0.7188000083,38.905700684
89.322998047,2.4526998997,3.5044000149,0.8852000237,37.432701111
90.433197021,2.4598999023,3.470400095,0.8762000203,37.386798859
90.738998413,2.4486999512,3.4247000217,1.1058000326,36.133998871
89.513496399,2.4128000736,3.451800108,-0.238299996,38.305801392
90.189002991,2.404599905,3.5174000263,-0.77700001,38.872398376
88.78099823,2.4007999897,3.529599905,-0.639400005,37.337600708
87.955101013,2.4031999111,3.5165998936,0.7595999837,34.83649826
88.410301208,2.380600214,3.5280001163,-0.4375,33.967098236
87.16230011,2.3743000031,3.4635000229,-0.467500001,35.702800751
83.546302795,2.3966999054,3.1487998962,-0.439300001,34.937900543
81.646598816,2.402299881,2.8046000004,-0.048099998,34.827201843
82.020202637,2.4094998837,2.9342999458,-0.094999999,35.130699158
87.126403809,2.4063000679,3.22239995,-0.180899993,36.463699341
85.369003296,2.3991999626,3.263999939,-0.375,35.141201019
87.076896667,2.4036002159,3.3499000072,-0.376199991,33.945899963
90.411102295,2.3959999084,3.5439999104,-0.483200014,32.956199646
92.064498901,2.4196999073,3.5866000652,-0.521000028,32.088199615
91.7397995,2.418200016,3.4983000755,-0.674899995,33.247501373
84.715103149,2.4158000946,3.5555999279,-0.745199978,34.994701385
86.240402222,2.4030001163,3.6135001183,0.3172999918,38.996799469
85.902198792,2.3898999691,3.5813999176,0.4927999675,38.054000854
91.529197693,2.3961999416,3.5009999275,-1.115800023,36.553798676
87.838897705,2.4070000648,3.5067999363,-1.019199967,32.027999878
87.131599426,2.3928000927,3.5302000046,-0.192300007,32.329498291
84.194396973,2.3566999435,3.5387001038,-1.163499951,31.100700378
84.429000854,2.363699913,3.5776998997,-1.365399957,32.210601807
83.264396667,2.4077999592,3.6078999043,0.125,30.196399689
79.897201538,2.459100008,3.5443000793,-0.766799986,29.707500458
82.10710144,2.4702999592,3.5611000061,-0.433299989,31.365999222
82.345100403,2.4798998833,3.513600111,-0.102700002,35.924598694
81.145103455,2.4877998829,3.4477000237,0.3905999959,38.833900452
80.347198486,2.491699934,3.3594999313,0.4440999925,38.317501068
81.869499207,2.4827001095,3.3940000534,0.3948000073,37.288700104
82.000099182,2.4600999355,3.2994000912,0.4772000015,37.25220108
79.107299805,2.4277999401,3.1558001041,0.3689999878,37.245998383
78.483100891,2.3982000351,3.1043999195,0.6549999714,36.79019928
79.022697449,2.3728001118,2.9695000648,0.5066000223,38.265098572
76.113601685,2.3601999283,2.8427000046,0.4632999897,39.112300873
72.227996826,2.3580999374,2.9065001011,0.8360000253,42.180900574
71.327201843,2.3864998817,2.9147000313,0.932099998,42.42029953
72.903503418,2.3980000019,2.8859000206,0.9014000297,44.34059906
75.182701111,2.4184000492,2.8922998905,1.0066000223,42.759799957
74.641998291,2.4272999763,2.7929999828,1.0372999907,41.927398682
76.032997131,2.4405999184,2.8192999363,1.0607999563,40.114700317
77.798797607,2.4558999538,2.9221999645,1.0046000481,38.959899902
81.804901123,2.4568998814,2.8243000507,1.0072000027,36.513401031
81.25579834,2.4442000389,2.893599987,1.1308000088,36.105998993
75.948196411,2.42689991,2.9054000378,1.1478999853,36.474399567
73.208297729,2.4131000042,2.9447000027,1.0398999453,38.652099609
70.056396484,2.4121000767,2.9007000923,1.2410999537,39.1833992
70.471603394,2.4156999588,2.9159998894,1.0334999561,39.521598816
66.876197815,2.4086999893,2.8526000977,1.1024999619,39.061401367
68.822601318,2.3954000473,2.7427999973,1.0803999901,40.020900726
69.028900146,2.3728001118,2.6531999111,0.9261999726,41.861198425
72.307601929,2.3694999218,2.5927000046,0.6100999713,43.061401367
73.256698608,2.3965001106,2.7186000347,0.9187999964,40.894199371
73.189399719,2.4168000221,2.765599966,1.0539000034,39.859901428
71.775802612,2.4542000294,2.7702999115,0.8743000031,39.263301849
68.027702332,2.4570000172,2.6610000134,0.6639999747,41.018299103
65.953598022,2.4479000568,2.4321000576,0.5687999725,41.037700653
65.580001831,2.4145998955,2.2976000309,0.41049999,44.103401184
65.388496399,2.3994998932,2.2223000526,0.3549999893,46.507701874
65.309898376,2.4056999683,2.2184000015,0.1995999962,46.493099213
61.66109848,2.4044001102,2.2957999706,-0.101999998,43.90019989
60.18970108,2.4007000923,2.378000021,-0.515799999,40.62379837
61.179401398,2.4059000015,2.4672999382,-0.894200027,39.927799225
68.371902466,2.4316000938,2.5037999153,-1.703400016,39.575901031
71.484802246,2.4282000065,2.5260000229,-3.140599966,39.822200775
69.502098083,2.4189999104,2.7272999287,-4.863800049,37.746299744
64.291496277,2.4179999828,3.2379999161,-7.286200047,36.115100861
59.315898895,2.4342999458,4.1405000687,-10.50160027,30.943000793
53.54019928,2.4514000416,5.015900135,-14.70779991,27.234600067
47.05960083,2.4247999191,5.3755002022,-17.49110031,23.392700195
41.599399567,2.3963000774,5.3579998016,-20.52420044,22.571500778
40.578998566,2.367000103,5.6185998917,-24.32489967,22.625299454
42.752700806,2.3540000916,6.109099865,-26.85269928,21.896999359
45.549301147,2.3680000305,7.4292001724,-28.97069931,19.859600067
45.681800842,2.4038999081,8.7559995651,-28.54610062,17.729000092
43.862598419,2.4502999783,9.9591999054,-27.68930054,16.717399597
42.770801544,2.4765999317,11.027400017,-28.78289986,15.519599915
43.523899078,2.4719998837,12.748200417,-25.40139961,14.472800255
42.949401855,2.4577999115,14.413100243,-25.47240067,13.535900116
40.409099579,2.446199894,15.73279953,-26.07889938,12.28579998
37.012401581,2.4539999962,16.557199478,-24.21450043,11.201000214
34.136398315,2.4813001156,15.531599998,-23.25200081,10.833100319
32.930900574,2.497699976,14.377900124,-22.21780014,11.708299637
32.007099152,2.4865000248,13.95470047,-21.9958992,13.320400238
33.312999725,2.4521999359,13.234700203,-22.36079979,14.477899551
37.691501617,2.4233000278,11.280099869,-23.2010994,14.630599976
42.040298462,2.4014999866,10.659899712,-25.20499992,13.522500038
45.467498779,2.4012999535,10.642299652,-26.0685997,12.623999596
46.333599091,2.4195001125,8.8678998947,-27.48550034,13.225199699
49.082099915,2.4616999626,8.5806999207,-26.21879959,15.027999878
57.794799805,2.4986000061,8.1557998657,-24.25629997,17.898599625
69.294700623,2.5262999535,7.0973000526,-22.14100075,22.372400284
81.35849762,2.5557999611,6.2453999519,-19.88579941,25.894100189
91.166496277,2.5462999344,5.9032001495,-18.35829926,30.777700424
91.903999329,2.469399929,5.1970000267,-18.94470024,30.831100464
88.461601257,2.3145999908,4.4253001213,-15.64219952,30.267499924
81.992996216,2.2543001175,4.1367998123,-16.02630043,28.031000137
79.51360321,2.2553999424,4.2557001114,-15.37619972,28.632400513
82.131401062,2.3139998913,4.4489002228,-14.5024004,27.522199631
81.817901611,2.304500103,4.5370001793,-13.33749962,26.219299316
85.457000732,2.2699999809,4.4819002151,-11.46259975,26.380300522
83.571800232,2.2348999977,4.3713002205,-9.923700333,27.483400345
79.251899719,2.2153999805,4.230700016,-8.712499619,31.012599945
72.148399353,2.2046000957,4.0416002274,-7.221099854,33.203201294
67.810203552,2.2081999779,3.7818000317,-6.393000126,37.307598114
67.000801086,2.2434000969,3.3728001118,-5.199800014,40.386699677
65.481002808,2.2888000011,3.2736001015,-3.618599892,41.827899933
65.716201782,2.3239998817,3.2987999916,-2.34190011,40.217201233
66.319503784,2.2850000858,3.3589000702,-2.10529995,39.262001038
69.160400391,2.255300045,3.3517000675,-1.471400023,38.880901337
68.282897949,2.2471001148,3.2646999359,-0.712700009,41.51789856
69.638999939,2.2709000111,3.1293001175,-0.062899999,42.850601196
68.668403625,2.2709000111,3.0896000862,0.4329999983,44.702301025
71.140197754,2.2816998959,3.0332000256,0.613499999,45.74710083
69.831298828,2.3089001179,3.0160000324,2.709100008,44.962600708
69.709999084,2.3278999329,3.0134000778,1.7099000216,44.32339859
68.397102356,2.2980999947,2.9876999855,1.5664999485,43.75630188
67.314201355,2.281899929,3.0064001083,1.4249999523,44.589801788
66.800300598,2.3052000999,2.9888000488,1.6891000271,45.117401123
66.965499878,2.345099926,2.9776000977,1.6457999945,44.678901672
67.639099121,2.3329000473,3.1085999012,1.6261999607,45.896198273
70.423202515,2.2902998924,3.189800024,1.6467000246,46.748001099
72.399101257,2.2762000561,3.1965000629,1.6700999737,45.445400238
77.293502808,2.303800106,3.1359000206,1.715299964,43.544700623
77.914398193,2.3422999382,3.0629999638,1.863499999,42.422401428
77.853996277,2.3612999916,3.1294999123,2.2295999527,41.856998444
73.661300659,2.366300106,3.0645000935,2.1926999092,42.130599976
69.782203674,2.3710000515,3.0174999237,2.1006999016,42.288700104
66.598098755,2.3868999481,3.0058999062,2.2456998825,43.648700714
66.327400208,2.3977999687,2.809499979,2.4098000526,44.714401245
66.758201599,2.4003000259,2.7571001053,2.4653000832,45.143299103
68.837303162,2.3759999275,2.5662000179,2.6858000755,46.384799957
70.754898071,2.3357999325,2.6603000164,2.7321000099,45.466499329
71.623802185,2.28489995,2.6347999573,2.7706000805,44.3268013
69.805603027,2.2479000092,2.6524000168,3.2727999687,44.716300964
65.082702637,2.2300999165,2.6145000458,3.4065999985,45.638801575
62.106300354,2.2306001186,2.4823999405,3.5732998848,46.390499115
60.711601257,2.2386000156,2.4565000534,3.6872000694,43.3606987
61.319099426,2.2507998943,2.475399971,3.7242999077,40.000099182
62.632701874,2.2758998871,2.5157001019,3.842400074,38.686199188
64.250297546,2.2964999676,2.6496999264,3.9166998863,37.868099213
65.523498535,2.3097999096,2.8108000755,4.0448999405,40.281799316
67.086097717,2.3169999123,2.875,4.2139000893,42.624801636
69.131698608,2.3120999336,2.8564999104,4.1613998413,43.269798279
70.030899048,2.3080000877,2.839400053,4.2937002182,43.405700684
68.356697083,2.315500021,2.8099999428,4.0876002312,44.039001465
64.940597534,2.3217999935,2.8203001022,3.8677000999,45.236400604
64.853401184,2.3089001179,2.9519999027,3.706799984,44.306999207
68.449302673,2.2713999748,3.1396999359,3.4275999069,41.09400177
72.555297852,2.2523999214,3.2423000336,3.1312999725,38.916900635
75.308998108,2.2809998989,3.2195999622,3.3770999908,39.291999817
75.679397583,2.3415999413,3.2163999081,3.5215001106,40.747501373
75.592102051,2.3889000416,3.2054998875,3.3864998817,41.305198669
75.307197571,2.3972001076,3.222700119,3.4907999039,40.225498199
74.453903198,2.3719000816,3.2899000645,4.4842000008,38.344501495
72.718803406,2.3322999477,3.2437000275,4.8229999542,37.049301147
72.223999023,2.304199934,3.1484000683,4.7568998337,36.210399628
74.894599915,2.3008999825,2.9704999924,3.8671000004,37.016101837
77.685600281,2.3248999119,3.0055999756,3.7895998955,39.957000732
78.628799438,2.3392999172,3.1024999619,3.861399889,42.19260025
75.496200562,2.3352999687,3.3106999397,3.7730998993,42.909198761
72.736801147,2.3108000755,3.3190000057,3.7221999168,41.70690155
73.052696228,2.2976000309,3.3501999378,3.5160999298,40.527801514
75.539703369,2.3069999218,3.3598001003,3.1236999035,39.732398987
78.057296753,2.3141999245,3.0817000866,3.122699976,39.350799561
76.208198547,2.3290998936,2.9263000488,2.8933999538,40.50120163
71.444396973,2.344700098,2.8285000324,2.875,42.08990097
66.634902954,2.3580000401,2.7400999069,4.4959998131,42.495800018
63.003101349,2.3331999779,2.6452000141,3.5032999516,41.705898285
61.692901611,2.2832999229,2.9941000938,3.1101000309,41.015800476
64.156700134,2.2246000767,2.8940000534,3.0715000629,41.52640152
67.109298706,2.2149999142,2.7448999882,3.1498999596,42.028999329
